,AAPL,MSFT,XOM,GOOGL,BRK-B,JNJ,WFC,WMT,PG,JPM,AMZN,META,GE,BAC,V,TSLA,NVDA,UNH,LLY,AVGO,005930,005380,000660,005490,012330,017670,032830,035420,000270,090430,028260,051910,068270,207940,105560,055550,006400,035720,373220,^GSPC,^IXIC,^DJI,KS11,KS200
2016-09-20,28.392499923706055,56.810001373291016,82.54000091552734,39.98899841308594,144.9199981689453,117.94999694824219,46.560001373291016,23.989999771118164,88.58000183105469,66.45999908447266,39.01100158691406,128.63999938964844,142.19161987304688,15.600000381469727,82.4800033569336,13.642666816711426,1.5772500038146973,137.47000122070312,79.87999725341797,16.822999954223633,31700.0,138500.0,39250.0,221500.0,286500.0,37440.0,103000.0,167437.0,44400.0,390000.0,146000.0,232500.0,78376.0,,38500.0,39500.0,95259.0,16498.0,,2139.760009765625,5241.35009765625,18129.9609375,2025.71,255.09
2016-09-21,28.387500762939453,57.7599983215332,83.30000305175781,40.25149917602539,146.4600067138672,118.91000366210938,45.83000183105469,24.06333351135254,87.80000305175781,66.83999633789062,39.48699951171875,129.94000244140625,143.05426025390625,15.649999618530273,83.22000122070312,13.6813325881958,1.621500015258789,139.91000366210938,80.87000274658203,16.982999801635742,31840.0,138000.0,39150.0,225000.0,281500.0,37268.0,104500.0,171242.0,44100.0,386000.0,146500.0,241000.0,78449.0,,38900.0,40050.0,97903.0,16518.0,,2163.1201171875,5295.18017578125,18293.69921875,2035.99,256.52
2016-09-22,28.655000686645508,57.81999969482422,83.54000091552734,40.79750061035156,146.52999877929688,119.45999908447266,45.720001220703125,24.09000015258789,88.98999786376953,67.38999938964844,40.23500061035156,130.0800018310547,143.96481323242188,15.600000381469727,83.36000061035156,13.76200008392334,1.625499963760376,141.0399932861328,81.29000091552734,16.884000778198242,32360.0,138000.0,39400.0,226000.0,286000.0,37613.0,103500.0,174848.0,44000.0,394000.0,147000.0,238500.0,78734.0,,38550.0,39700.0,97413.0,16960.0,,2177.179931640625,5339.52001953125,18392.4609375,2049.7,258.34
2016-09-23,28.177499771118164,57.43000030517578,83.44999694824219,40.74800109863281,145.0,118.80999755859375,45.7400016784668,24.116666793823242,87.76000213623047,67.25,40.287498474121094,127.95999908447266,143.24595642089844,15.520000457763672,82.54000091552734,13.829999923706055,1.6237499713897705,140.50999450683594,81.16000366210938,16.665000915527344,31420.0,142000.0,39350.0,227000.0,288000.0,38044.0,106500.0,175849.0,44800.0,399000.0,146000.0,239000.0,78734.0,,38950.0,40100.0,96532.0,16779.0,,2164.68994140625,5305.75,18261.44921875,2054.07,258.37
2016-09-26,28.219999313354492,56.900001525878906,83.05999755859375,40.13249969482422,144.17999267578125,117.77999877929688,44.880001068115234,23.873332977294922,87.8499984741211,65.77999877929688,39.95800018310547,127.30999755859375,141.568603515625,15.09000015258789,81.80999755859375,13.932666778564453,1.6085000038146973,139.72000122070312,79.5199966430664,16.66900062561035,31360.0,140500.0,39500.0,224000.0,284000.0,38131.0,105500.0,175448.0,43750.0,399000.0,144000.0,242500.0,78306.0,,38650.0,40450.0,96434.0,16579.0,,2146.10009765625,5257.490234375,18094.830078125,2047.11,257.48
2016-09-27,28.272499084472656,57.95000076293945,83.23999786376953,40.5364990234375,145.33999633789062,119.22000122070312,45.09000015258789,24.110000610351562,88.36000061035156,66.36000061035156,40.80550003051758,128.69000244140625,143.19802856445312,15.289999961853027,82.16000366210938,13.720666885375977,1.6634999513626099,140.7899932861328,80.87999725341797,17.086000442504883,31380.0,141500.0,41150.0,230500.0,288000.0,38303.0,104000.0,177051.0,44200.0,400000.0,145500.0,244000.0,77949.0,,38650.0,40550.0,96238.0,16779.0,,2159.929931640625,5305.7099609375,18228.30078125,2062.82,259.57
2016-09-28,28.487499237060547,58.029998779296875,86.9000015258789,40.50299835205078,145.27999877929688,119.38999938964844,45.310001373291016,23.93000030517578,89.45999908447266,66.70999908447266,41.43600082397461,129.22999572753906,143.29388427734375,15.380000114440918,82.97000122070312,13.751333236694336,1.6694999933242798,140.41000366210938,80.70999908447266,17.06999969482422,31340.0,138500.0,41200.0,229500.0,284000.0,38389.0,104000.0,177651.0,42900.0,396000.0,145500.0,242000.0,77592.0,,38250.0,40350.0,95749.0,16619.0,,2171.3701171875,5318.5498046875,18339.240234375,2053.06,258.21
2016-09-29,28.045000076293945,57.400001525878906,86.45999908447266,40.13199996948242,143.58999633789062,117.2699966430664,44.369998931884766,23.57666778564453,88.2300033569336,65.6500015258789,41.45249938964844,128.08999633789062,141.5206756591797,15.15999984741211,81.91999816894531,13.380000114440918,1.684999942779541,138.32000732421875,79.73999786376953,17.246000289916992,32000.0,139500.0,40200.0,230000.0,282000.0,38993.0,105500.0,180255.0,42950.0,390000.0,148500.0,244000.0,77092.0,,38000.0,40600.0,95945.0,16599.0,,2151.1298828125,5269.14990234375,18143.44921875,2068.72,260.35
2016-09-30,28.262500762939453,57.599998474121094,87.27999877929688,40.202999114990234,144.47000122070312,118.12999725341797,44.279998779296875,24.040000915527344,89.75,66.58999633789062,41.865501403808594,128.27000427246094,141.95199584960938,15.649999618530273,82.69999694824219,13.60200023651123,1.7130000591278076,140.0,80.26000213623047,17.25200080871582,31960.0,135500.0,40200.0,227000.0,275000.0,38993.0,105500.0,176850.0,42150.0,389000.0,149000.0,241500.0,75950.0,,37850.0,40150.0,93987.0,16418.0,,2168.27001953125,5312.0,18308.150390625,2043.63,257.49
2016-10-03,28.1299991607666,57.41999816894531,87.05000305175781,40.01900100708008,143.75999450683594,118.80999755859375,43.83000183105469,24.003332138061523,88.66000366210938,66.51000213623047,41.83700180053711,128.77000427246094,142.0478515625,15.630000114440918,82.86000061035156,14.24666690826416,1.7112499475479126,138.49000549316406,81.0,17.006999969482422,,,,,,,,,,,,,,,,,,,,2161.199951171875,5300.8701171875,18253.849609375,,
2016-10-04,28.25,57.2400016784668,86.25,40.13949966430664,143.1699981689453,118.81999969482422,43.75,23.916667938232422,88.3499984741211,66.5999984741211,41.701499938964844,128.19000244140625,141.3769073486328,15.800000190734863,82.7300033569336,14.093999862670898,1.7074999809265137,138.16000366210938,81.11000061035156,16.905000686645508,32280.0,139000.0,41800.0,231500.0,280000.0,38734.0,105000.0,171843.0,42300.0,394500.0,150500.0,237500.0,77164.0,,38400.0,40700.0,95357.0,16298.0,,2150.489990234375,5289.66015625,18168.44921875,2054.86,259.18
2016-10-05,28.262500762939453,57.63999938964844,87.0,40.061500549316406,144.14999389648438,119.18000030517578,44.9900016784668,23.889999389648438,88.8499984741211,67.69000244140625,42.21799850463867,128.47000122070312,141.3769073486328,16.110000610351562,83.3499984741211,13.897333145141602,1.7057499885559082,137.60000610351562,81.75,17.347999572753906,32380.0,140000.0,42600.0,230000.0,276500.0,38389.0,104500.0,173646.0,42150.0,389000.0,152000.0,240000.0,75736.0,,38100.0,40700.0,93497.0,17161.0,,2159.72998046875,5316.02001953125,18281.029296875,2053.0,258.99
2016-10-06,28.47249984741211,57.7400016784668,87.04000091552734,40.15399932861328,143.8699951171875,118.75,45.18000030517578,23.1200008392334,89.22000122070312,67.87000274658203,42.08300018310547,128.74000549316406,140.27464294433594,16.219999313354492,83.36000061035156,13.399999618530273,1.683500051498413,136.47000122070312,81.47000122070312,17.41900062561035,33820.0,139000.0,42550.0,230500.0,272500.0,37785.0,109000.0,172444.0,42250.0,381000.0,164000.0,234000.0,75665.0,,38750.0,40400.0,94085.0,17121.0,,2160.77001953125,5306.85009765625,18268.5,2065.3,261.13
2016-10-07,28.514999389648438,57.79999923706055,86.73999786376953,40.035499572753906,144.52000427246094,119.23999786376953,45.33000183105469,22.899999618530273,90.0,68.11000061035156,41.971500396728516,128.99000549316406,139.36407470703125,16.1299991607666,82.87999725341797,13.107333183288574,1.6712499856948853,136.66000366210938,82.08999633789062,17.42099952697754,34120.0,136500.0,42200.0,226000.0,278000.0,37268.0,110500.0,168839.0,42150.0,359500.0,165500.0,233500.0,76093.0,,38400.0,39950.0,93693.0,16739.0,,2153.739990234375,5292.39990234375,18240.490234375,2053.8,260.06
2016-10-10,29.012500762939453,58.040000915527344,88.44000244140625,40.708499908447266,145.1999969482422,119.80000305175781,45.650001525878906,22.65999984741211,89.05999755859375,68.63999938964844,42.08549880981445,130.24000549316406,138.3097381591797,16.299999237060547,83.12000274658203,13.396666526794434,1.6775000095367432,138.0800018310547,83.05999755859375,17.476999282836914,33600.0,133500.0,41300.0,229000.0,279000.0,37872.0,106500.0,174647.0,41700.0,367000.0,162000.0,232500.0,75736.0,,39200.0,40900.0,90658.0,16579.0,,2163.659912109375,5328.669921875,18329.0390625,2056.82,260.31
2016-10-11,29.075000762939453,57.189998626708984,87.73999786376953,40.47850036621094,143.9499969482422,117.63999938964844,45.45000076293945,22.463333129882812,88.54000091552734,68.30999755859375,41.54999923706055,128.8800048828125,138.5972900390625,16.110000610351562,82.04000091552734,13.34000015258789,1.653249979019165,134.75,81.80999755859375,17.117000579833984,30900.0,134500.0,41300.0,233500.0,274500.0,37872.0,106000.0,172644.0,42050.0,371000.0,155500.0,235000.0,73238.0,,40000.0,41750.0,91637.0,16358.0,,2136.72998046875,5246.7900390625,18128.66015625,2031.93,256.15
2016-10-12,29.334999084472656,57.11000061035156,87.12999725341797,40.5885009765625,144.91000366210938,117.97000122070312,45.31999969482422,22.48666763305664,88.56999969482422,68.12999725341797,41.704498291015625,129.0500030517578,138.50143432617188,16.030000686645508,82.25,13.434000015258789,1.6607500314712524,135.10000610351562,80.51000213623047,17.047000885009766,30700.0,136500.0,41250.0,234500.0,273500.0,37785.0,105500.0,173045.0,42400.0,371000.0,161500.0,237000.0,72881.0,,39500.0,42100.0,93693.0,16097.0,,2139.179931640625,5239.02001953125,18144.19921875,2033.73,256.2
2016-10-13,29.2450008392334,56.91999816894531,86.55999755859375,40.20399856567383,143.22000122070312,118.26000213623047,44.75,22.74333381652832,88.23999786376953,67.73999786376953,41.4640007019043,127.81999969482422,137.87841796875,15.829999923706055,81.87000274658203,13.349332809448242,1.6337499618530273,134.19000244140625,80.0,16.893999099731445,31140.0,134000.0,40950.0,227500.0,270500.0,37872.0,105000.0,165634.0,42000.0,373500.0,161500.0,230500.0,72881.0,,38950.0,41350.0,92714.0,15916.0,,2132.550048828125,5213.330078125,18098.939453125,2015.44,253.93
2016-10-14,29.407499313354492,57.41999816894531,86.54000091552734,40.22999954223633,144.17999267578125,117.55999755859375,44.709999084472656,22.816667556762695,88.43000030517578,67.5199966430664,41.14799880981445,127.87999725341797,138.45352172851562,16.0,82.44999694824219,13.100666999816895,1.649749994277954,133.9199981689453,79.2699966430664,17.009000778198242,31540.0,133000.0,41550.0,231000.0,266500.0,38131.0,106000.0,169039.0,41350.0,368000.0,163500.0,232500.0,73166.0,,39150.0,41950.0,92029.0,15916.0,,2132.97998046875,5214.16015625,18138.380859375,2022.66,255.09
2016-10-17,29.387500762939453,57.220001220703125,86.54000091552734,40.34199905395508,143.8000030517578,118.48999786376953,44.5,22.739999771118164,87.83000183105469,67.16999816894531,40.647499084472656,127.54000091552734,138.26182556152344,16.049999237060547,82.1500015258789,12.93066692352295,1.6402499675750732,134.1300048828125,78.52999877929688,16.88800048828125,31800.0,133000.0,42300.0,232000.0,265500.0,38907.0,106500.0,170441.0,41650.0,370000.0,163000.0,240000.0,71381.0,,39800.0,42550.0,90462.0,16157.0,,2126.5,5199.81982421875,18086.400390625,2027.61,256.19
2016-10-18,29.36750030517578,57.65999984741211,86.7699966430664,41.074501037597656,144.3000030517578,115.41000366210938,44.95000076293945,22.956666946411133,87.44999694824219,67.69999694824219,40.88249969482422,128.57000732421875,138.8848419189453,16.260000228881836,81.58000183105469,13.273332595825195,1.6652499437332153,143.38999938964844,78.7699966430664,17.216999053955078,31780.0,134500.0,41650.0,240000.0,263500.0,39252.0,108500.0,169440.0,41650.0,372000.0,163500.0,245000.0,76379.0,,41200.0,43900.0,92322.0,16217.0,,2139.60009765625,5243.83984375,18161.939453125,2040.43,257.98
2016-10-19,29.280000686645508,57.529998779296875,87.16999816894531,41.34199905395508,144.86000061035156,114.58999633789062,45.2599983215332,22.963333129882812,85.54000091552734,68.3499984741211,40.884498596191406,130.11000061035156,139.2682342529297,16.469999313354492,82.80999755859375,13.570667266845703,1.6617499589920044,144.3699951171875,78.55999755859375,17.187000274658203,32500.0,133000.0,40050.0,240000.0,258500.0,39511.0,108500.0,166035.0,41450.0,370500.0,164500.0,244500.0,76449.0,,41100.0,44050.0,91539.0,16398.0,,2144.2900390625,5246.41015625,18202.619140625,2040.94,258.21
2016-10-20,29.264999389648438,57.25,87.20999908447266,41.08150100708008,144.49000549316406,114.87000274658203,44.93000030517578,22.90999984741211,84.93000030517578,68.26000213623047,40.51599884033203,130.0,139.316162109375,16.559999465942383,82.5,13.273332595825195,1.6932499408721924,145.07000732421875,78.73999786376953,17.340999603271484,32400.0,132000.0,40050.0,239500.0,260000.0,38734.0,109500.0,169039.0,40800.0,370500.0,161500.0,251000.0,74951.0,,41700.0,43900.0,91539.0,16258.0,,2141.340087890625,5241.830078125,18162.349609375,2040.6,258.41
2016-10-21,29.149999618530273,59.65999984741211,86.62000274658203,41.202999114990234,143.60000610351562,113.44000244140625,45.09000015258789,22.780000686645508,84.33000183105469,68.48999786376953,40.949501037597656,132.07000732421875,138.8848419189453,16.670000076293945,82.3499984741211,13.339332580566406,1.6885000467300415,145.3699951171875,78.25,17.29199981689453,31780.0,133500.0,40950.0,241500.0,260500.0,38648.0,107500.0,166436.0,41050.0,370000.0,160500.0,250500.0,75665.0,,42400.0,43800.0,90658.0,16177.0,,2141.159912109375,5257.39990234375,18145.7109375,2033.0,257.26
2016-10-24,29.412500381469727,61.0,86.91000366210938,41.7869987487793,143.8300018310547,113.61000061035156,45.52000045776367,23.06333351135254,84.0999984741211,68.87000274658203,41.90449905395508,133.27999877929688,138.5972900390625,16.770000457763672,83.16999816894531,13.517333030700684,1.7677500247955322,144.69000244140625,77.56999969482422,17.655000686645508,32160.0,134500.0,40150.0,246500.0,261500.0,39252.0,110500.0,166836.0,41350.0,372000.0,167500.0,251000.0,74379.0,,43350.0,43950.0,90560.0,16197.0,,2151.330078125,5309.830078125,18223.029296875,2047.74,259.48
2016-10-25,29.5625,60.9900016784668,86.72000122070312,41.4275016784668,143.4199981689453,113.95999908447266,45.720001220703125,23.1200008392334,86.97000122070312,68.80000305175781,41.75899887084961,132.2899932861328,137.30332946777344,16.719999313354492,82.02999877929688,13.489333152770996,1.7967499494552612,143.77999877929688,77.75,17.364999771118164,31940.0,138000.0,41050.0,249000.0,267000.0,39942.0,111500.0,167637.0,41650.0,345500.0,169000.0,248500.0,74021.0,,43900.0,44150.0,90364.0,16518.0,,2143.159912109375,5283.39990234375,18169.26953125,2037.17,258.57
2016-10-26,28.897499084472656,60.630001068115234,87.08999633789062,41.10499954223633,143.94000244140625,114.55999755859375,46.150001525878906,23.196666717529297,87.4000015258789,69.12999725341797,41.12950134277344,131.0399932861328,138.357666015625,16.8700008392334,81.75,13.482666969299316,1.8040000200271606,142.22999572753906,76.76000213623047,17.299999237060547,31340.0,137500.0,42900.0,248000.0,259500.0,39683.0,108000.0,169840.0,41450.0,357000.0,166000.0,242000.0,75308.0,,42950.0,43350.0,87427.0,16237.0,,2139.429931640625,5250.27001953125,18199.330078125,2013.89,255.52
2016-10-27,28.6200008392334,60.099998474121094,86.91999816894531,40.86750030517578,144.4499969482422,115.69999694824219,46.40999984741211,23.27666664123535,86.58000183105469,69.2300033569336,40.917999267578125,129.69000244140625,137.20748901367188,16.90999984741211,81.91999816894531,13.600666999816895,1.7669999599456787,141.94000244140625,76.16000366210938,17.224000930786133,31460.0,138000.0,43000.0,243000.0,259000.0,40115.0,110500.0,172044.0,41650.0,364000.0,164000.0,245500.0,76306.0,,42800.0,43850.0,88112.0,16318.0,,2133.0400390625,5215.97021484375,18169.6796875,2024.12,256.66
2016-10-28,28.43000030517578,59.869998931884766,84.77999877929688,40.97800064086914,144.0,115.33000183105469,46.22999954223633,23.329999923706055,86.83999633789062,69.11000061035156,38.816001892089844,131.2899932861328,140.03501892089844,16.68000030517578,82.22000122070312,13.33133316040039,1.7640000581741333,140.35000610351562,74.52999877929688,16.934999465942383,32280.0,140500.0,42450.0,235500.0,264500.0,38734.0,110000.0,172244.0,41150.0,360000.0,165000.0,241500.0,74594.0,,41950.0,43600.0,91050.0,15977.0,,2126.409912109375,5190.10009765625,18161.189453125,2019.42,256.53
2016-10-31,28.385000228881836,59.91999816894531,83.31999969482422,40.494998931884766,144.3000030517578,115.98999786376953,46.0099983215332,23.34000015258789,86.80000305175781,69.26000213623047,39.49100112915039,130.99000549316406,139.45993041992188,16.5,82.51000213623047,13.182000160217285,1.7790000438690186,141.3300018310547,73.83999633789062,17.027999877929688,32780.0,140000.0,41000.0,237000.0,274000.0,38562.0,110500.0,171643.0,40700.0,359000.0,161500.0,246500.0,75808.0,,42300.0,43850.0,92322.0,15334.0,,2126.14990234375,5189.14013671875,18142.419921875,2008.19,255.93
2016-11-01,27.872499465942383,59.79999923706055,83.6500015258789,40.27399826049805,143.6300048828125,115.33999633789062,45.9900016784668,23.100000381469727,86.8499984741211,68.97000122070312,39.27050018310547,129.5,138.4055938720703,16.610000610351562,81.62000274658203,12.719332695007324,1.7262500524520874,139.42999267578125,72.9800033569336,16.8799991607666,33040.0,141500.0,42000.0,238000.0,270000.0,38993.0,109000.0,169640.0,40850.0,360500.0,157000.0,244500.0,75736.0,,41950.0,43600.0,92616.0,14973.0,,2111.719970703125,5153.580078125,18037.099609375,2007.39,255.99
2016-11-02,27.897499084472656,59.43000030517578,83.44999694824219,39.42100143432617,143.19000244140625,114.86000061035156,45.2400016784668,23.149999618530273,86.73999786376953,68.68000030517578,38.27799987792969,127.16999816894531,136.5365447998047,16.479999542236328,80.58000183105469,12.534667015075684,1.718999981880188,138.97999572753906,72.6500015258789,17.256000518798828,32860.0,139500.0,41000.0,234000.0,269000.0,38562.0,108000.0,165434.0,40850.0,350000.0,154000.0,243000.0,75522.0,,41000.0,42950.0,91441.0,14311.0,,2097.93994140625,5105.56982421875,17959.640625,1978.94,252.83
2016-11-03,27.457500457763672,59.209999084472656,83.66000366210938,39.109500885009766,143.63999938964844,115.02999877929688,45.34000015258789,23.209999084472656,86.5999984741211,68.37999725341797,38.35150146484375,120.0,135.53013610839844,16.479999542236328,80.6500015258789,12.494667053222656,1.6990000009536743,137.8300018310547,72.11000061035156,17.298999786376953,32320.0,136500.0,41150.0,237000.0,267000.0,38562.0,108500.0,162630.0,41150.0,357000.0,152000.0,245000.0,76878.0,,41000.0,43400.0,91931.0,14331.0,,2088.659912109375,5058.41015625,17930.669921875,1983.8,252.9
2016-11-04,27.209999084472656,58.709999084472656,83.56999969482422,39.05500030517578,142.9499969482422,115.11000061035156,44.599998474121094,23.053333282470703,85.08000183105469,67.76000213623047,37.752498626708984,120.75,136.2969207763672,16.549999237060547,80.36000061035156,12.704000473022461,1.6892499923706055,137.7100067138672,72.48999786376953,17.216999053955078,32540.0,136000.0,41200.0,238000.0,265000.0,38993.0,107000.0,158024.0,41000.0,357500.0,147500.0,244500.0,76449.0,,40400.0,43300.0,91735.0,14692.0,,2085.179931640625,5046.3701171875,17888.279296875,1982.02,252.57
2016-11-07,27.602500915527344,60.41999816894531,85.44999694824219,40.10150146484375,146.91000366210938,116.66000366210938,45.400001525878906,23.260000228881836,86.55999755859375,69.87999725341797,39.246498107910156,122.1500015258789,140.46633911132812,17.010000228881836,82.51000213623047,12.880666732788086,1.781749963760376,141.92999267578125,73.87999725341797,17.695999145507812,32800.0,137000.0,41500.0,244000.0,265500.0,38562.0,108000.0,164232.0,40900.0,357500.0,150500.0,250000.0,77236.0,,40850.0,43400.0,92812.0,14792.0,,2131.52001953125,5166.169921875,18259.599609375,1997.58,254.6
2016-11-08,27.764999389648438,60.470001220703125,85.30999755859375,40.5989990234375,147.7899932861328,117.05000305175781,45.540000915527344,23.26333236694336,87.45999908447266,70.02999877929688,39.38750076293945,124.22000122070312,140.99351501464844,17.0,82.87999725341797,12.996000289916992,1.7790000438690186,142.89999389648438,74.0199966430664,17.700000762939453,32880.0,138500.0,41500.0,242500.0,268000.0,38131.0,104500.0,163231.0,41450.0,358000.0,150500.0,252500.0,77020.0,,40650.0,42550.0,92812.0,14913.0,,2139.56005859375,5193.490234375,18332.740234375,2003.38,255.26
2016-11-09,27.719999313354492,60.16999816894531,86.25,40.27949905395508,151.27999877929688,120.30999755859375,47.9900016784668,23.700000762939453,85.93000030517578,73.25,38.59400177001953,123.18000030517578,141.9999237060547,17.969999313354492,83.23999786376953,12.670666694641113,1.7489999532699585,141.89999389648438,78.38999938964844,17.341999053955078,31920.0,134000.0,39650.0,231500.0,263500.0,37699.0,104500.0,161228.0,39850.0,362000.0,144500.0,242000.0,72809.0,,40650.0,42100.0,91539.0,14311.0,,2163.260009765625,5251.06982421875,18589.689453125,1958.38,249.67
2016-11-10,26.947500228881836,58.70000076293945,87.05000305175781,39.01449966430664,156.05999755859375,119.54000091552734,51.630001068115234,23.796667098999023,82.95999908447266,76.6500015258789,37.11899948120117,120.80000305175781,145.73802185058594,18.760000228881836,81.87000274658203,12.356666564941406,1.6942499876022339,146.1300048828125,78.33999633789062,16.79400062561035,32980.0,129000.0,41000.0,247000.0,248000.0,37958.0,105500.0,161428.0,38100.0,380000.0,150000.0,241000.0,76165.0,209449.0,41950.0,44000.0,91735.0,15997.0,,2167.47998046875,5208.7998046875,18807.880859375,2002.6,255.31
2016-11-11,27.107500076293945,59.02000045776367,85.66999816894531,38.587501525878906,156.9199981689453,118.47000122070312,51.72999954223633,23.74333381652832,83.58000183105469,76.69000244140625,36.95050048828125,119.0199966430664,147.17575073242188,19.020000457763672,81.87999725341797,12.570667266845703,2.1992499828338623,146.4199981689453,77.66999816894531,16.753999710083008,31960.0,131500.0,39850.0,249500.0,245000.0,37699.0,110500.0,152215.0,38000.0,366000.0,146500.0,236500.0,74665.0,234903.0,42500.0,45600.0,90364.0,15615.0,,2164.449951171875,5237.10986328125,18847.66015625,1984.43,251.99
2016-11-14,26.427499771118164,58.119998931884766,85.27999877929688,37.6609992980957,157.92999267578125,116.5999984741211,53.220001220703125,23.496667861938477,83.0,79.51000213623047,35.95349884033203,115.08000183105469,146.21726989746094,20.079999923706055,78.37999725341797,12.096667289733887,2.0910000801086426,152.27999877929688,77.0199966430664,16.378000259399414,31060.0,132000.0,39700.0,252000.0,243000.0,37440.0,115000.0,149411.0,37600.0,356000.0,145000.0,235500.0,74165.0,255268.0,41900.0,45050.0,90266.0,15214.0,,2164.199951171875,5218.39990234375,18868.689453125,1974.4,250.01
2016-11-15,26.77750015258789,58.869998931884766,86.81999969482422,38.757999420166016,157.4600067138672,116.31999969482422,52.59000015258789,23.80666732788086,83.62000274658203,79.36000061035156,37.1619987487793,117.19999694824219,147.36744689941406,20.15999984741211,78.56999969482422,12.251333236694336,2.154750108718872,152.22999572753906,77.31999969482422,16.645000457763672,30780.0,130500.0,39700.0,254000.0,242500.0,37527.0,113500.0,149011.0,36950.0,353000.0,143500.0,240500.0,73451.0,241449.0,41900.0,45150.0,92812.0,15254.0,,2180.389892578125,5275.6201171875,18923.060546875,1967.53,249.2
2016-11-16,27.497499465942383,59.650001525878906,85.75,38.999000549316406,157.0800018310547,116.36000061035156,51.68000030517578,23.796667098999023,83.19000244140625,77.4000015258789,37.324501037597656,116.33999633789062,147.31951904296875,19.75,80.08000183105469,12.26200008392334,2.290750026702881,151.5,76.94000244140625,16.783000946044922,31160.0,131000.0,40850.0,253500.0,242500.0,37440.0,112000.0,150413.0,37000.0,353000.0,144000.0,238000.0,75021.0,247267.0,41200.0,44500.0,92714.0,16117.0,,2176.93994140625,5294.580078125,18868.140625,1979.65,250.32
2016-11-17,27.487499237060547,60.63999938964844,85.2300033569336,39.30799865722656,158.38999938964844,116.56999969482422,52.4900016784668,23.06333351135254,83.06999969482422,78.0199966430664,37.81999969482422,117.79000091552734,147.55914306640625,20.079999923706055,81.06999969482422,12.577333450317383,2.3097500801086426,150.77000427246094,77.70999908447266,16.70400047302246,31360.0,132000.0,41900.0,253000.0,241500.0,37440.0,116000.0,149211.0,36650.0,352000.0,141500.0,239500.0,74165.0,243631.0,40500.0,43750.0,93301.0,16258.0,,2187.1201171875,5333.97021484375,18903.8203125,1980.55,250.46
2016-11-18,27.514999389648438,60.349998474121094,85.27999877929688,38.798500061035156,157.75,115.36000061035156,52.81999969482422,22.84666633605957,82.0,77.70999908447266,38.007999420166016,117.0199966430664,146.9840545654297,20.0,80.81999969482422,12.334667205810547,2.3340001106262207,149.4499969482422,76.66999816894531,16.81599998474121,31720.0,129500.0,42000.0,253000.0,239500.0,37872.0,115500.0,154419.0,36650.0,346000.0,138500.0,233500.0,73880.0,244358.0,40800.0,44150.0,91441.0,16197.0,,2181.89990234375,5321.509765625,18867.9296875,1974.58,250.21
2016-11-21,27.9325008392334,60.86000061035156,86.48999786376953,39.2400016784668,158.7100067138672,115.0,52.119998931884766,23.123332977294922,82.63999938964844,78.05000305175781,39.0,121.7699966430664,147.94253540039062,20.329999923706055,81.69000244140625,12.3013334274292,2.32450008392334,150.41000366210938,76.63999938964844,17.257999420166016,31860.0,133500.0,40750.0,253000.0,243500.0,37958.0,116000.0,157423.0,37000.0,333000.0,141500.0,230500.0,73451.0,245813.0,40350.0,43950.0,90952.0,15856.0,,2198.179931640625,5368.85986328125,18956.689453125,1966.05,249.51
2016-11-22,27.950000762939453,61.119998931884766,86.68000030517578,39.25,158.66000366210938,112.73999786376953,52.220001220703125,23.373332977294922,82.76000213623047,78.52999877929688,39.26649856567383,121.47000122070312,149.42819213867188,20.299999237060547,79.93000030517578,12.744667053222656,2.341249942779541,152.25999450683594,75.98999786376953,17.70199966430664,32800.0,133500.0,42700.0,258500.0,242000.0,37958.0,114000.0,162230.0,36950.0,334000.0,140500.0,232500.0,73451.0,248721.0,40750.0,43150.0,91539.0,16418.0,,2202.93994140625,5386.35009765625,19023.869140625,1983.47,252.37
2016-11-23,27.8075008392334,60.400001525878906,86.91999816894531,38.95000076293945,158.11000061035156,113.06999969482422,52.15999984741211,23.610000610351562,82.68000030517578,78.86000061035156,39.00600051879883,120.83999633789062,150.1949920654297,20.559999465942383,79.56999969482422,12.87600040435791,2.349250078201294,153.5399932861328,68.0,17.70800018310547,32980.0,134000.0,43050.0,263000.0,248000.0,38993.0,116500.0,159225.0,36750.0,328500.0,136500.0,234500.0,73523.0,241449.0,41850.0,44350.0,91931.0,16438.0,,2204.719970703125,5380.68017578125,19083.1796875,1987.95,253.66
2016-11-24,,,,,,,,,,,,,,,,,,,,,33000.0,135000.0,42650.0,264500.0,250000.0,39079.0,116500.0,160627.0,36950.0,321000.0,131500.0,219500.0,73666.0,226177.0,41800.0,44100.0,88308.0,16197.0,,,,,1971.26,252.03
2016-11-25,27.947500228881836,60.529998779296875,87.12000274658203,39.01150131225586,158.17999267578125,114.12999725341797,52.619998931884766,23.74333381652832,83.45999908447266,78.83000183105469,39.01850128173828,120.37999725341797,150.67422485351562,20.860000610351562,80.12999725341797,13.109999656677246,2.3540000915527344,152.80999755859375,69.12000274658203,17.674999237060547,33000.0,136000.0,42600.0,263500.0,251500.0,38993.0,116500.0,161228.0,36900.0,324500.0,134000.0,222500.0,74237.0,235632.0,41950.0,43950.0,88798.0,16318.0,,2213.35009765625,5398.919921875,19152.140625,1974.46,252.26
