t,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,LLY,AVGO,JPM,V,UNH,XOM,JNJ,WMT,MA,PG,HD,COST,ORCL,MRK,ABBV,CVX,KO,PEP,BAC,ADBE,CRM,NFLX,AMD,TMO,MCD,CSCO,ACN,ABT,WFC,DIS,INTC,IBM,GE,CMCSA,VZ,T,PFE,NKE,QCOM,TXN,PM,HON,UPS,GS,CAT,BA,MMM,C,AMGN,BMY,LOW,INTU,BRK-B
2015-06-01,479393460000.0,350918900000.0,335024200000.0,231834960000.0,13551090000.0,203936600000.00003,62528800000.0,70447460000.0,69791120000.0,177094400000.0,129926800000.0,108849660400.0,352438199999.99994,241096400000.0,198283600000.0,81784164800.0,183720500000.0,111348390400.0,63147117199.99999,126115200000.0,150052500000.0,118466100000.00002,203207400000.0,176042000000.0,131478900000.0,117505000000.0,31748325000.0,59868899999.99999,37469000000.0,3667500000.0,48109925200.0,68365272200.0,114969200000.0,58862508600.0,85155600000.0,171482400000.0,193070400000.0,170542150000.0,152916343440.0,226969600000.0,104922300000.0,205739600000.0,180310800000.0,196992000000.0,75302400000.0,72885750000.0,50701113900.0,129776400000.0,29782653660.0,84558994800.0,63714546000.0,39394262700.0,111347375000.0,82919198600.0,93109500000.0,84750661300.0,135619200000.00002,39328199400.0,29108759100.0,309636000000.0
2015-06-02,477278100000.0,348615600000.0,337915600000.0,231878000000.0,13282248000.0,204330300000.0,62254319999.99999,69511133000.0,68620160000.0,176933600000.0,129795200000.00002,106933485000.0,352479599999.99994,240951800000.0,197750280000.0,82323148600.0,182998200000.0,111268620800.0,62708072000.0,125856000000.00002,148792800000.0,117917400000.00002,203108400000.0,176257000000.0,131588500000.0,118711999999.99998,31728450000.0,59705100000.00001,37523730000.0,3749000000.0,48150803400.0,68415007900.00001,114575200000.0,58948180200.0,85155600000.0,171910800000.0,192705000000.0,167348100000.00003,152439819210.0,227385600000.0,104993700000.0,205405200000.0,180366400000.0,196593000000.0,75561400000.0,72817500000.0,50282472500.0,129402000000.0,29925860820.0,84516494300.0,63291438000.0,39689040300.0,112923975000.0,82971355600.00002,93571200000.0,84432232400.0,134232000000.0,39333806500.0,29054051100.0,308944800000.0
2015-06-03,477865700000.0,348095500000.0,338733000000.0,234890800000.0,13139350000.0,209397600000.0,62412240000.0,69404124200.0,68096559999.99999,178756000000.0,129626000000.0,107478369000.0,351693000000.0,241216900000.0,198705480000.0,82614730000.0,183044800000.0,112834099200.0,63031812400.0,126633600000.0,149163300000.0,118607700000.00002,202296600000.0,175741000000.0,130561000000.0,120203000000.0,31851675000.0,60171930000.0,37389010000.0,3716400000.0,48303167600.0,68578425200.0,114614600000.0,59345941200.0,85016400000.0,174144600000.0,193435800000.0,164631899999.99997,152682310830.0,229049600000.0,105886200000.0,205154400000.0,183883100000.0,196137000000.0,75857400000.0,73353000000.0,49950289650.0,128575200000.0,30045939390.0,85511006000.0,63861714000.0,39716675700.0,113365423000.0,83534651200.00002,95127300000.0,84804632300.0,134028000000.0,39614161500.0,29225013600.0,309290400000.0
2015-06-04,475074600000.00006,344454800000.0,336537000000.0,231759640000.00003,13376706000.0,208407000000.0,61645200000.0,69270363200.0,67211200000.0,177764400000.0,128234799999.99998,105934531000.0,348670799999.99994,239144300000.0,196747320000.0,81793000600.0,182089500000.0,111138995200.0,62375462000.0,126057600000.00002,146890900000.0,119333400000.0,200752200000.0,174537000000.0,128971800000.0,119138000000.00002,31303125000.0,59139989999.99999,37616350000.0,3797900000.0,48124790000.0,68429218100.0,112723400000.0,58703404200.00001,84703200000.0,171788400000.0,191922000000.0,162519300000.0,151298792750.0,226803200000.0,105225750000.0,201058000000.0,185141050000.0,195168000000.0,75443000000.0,72345000000.0,49126658200.0,127654800000.0,29685386850.0,85086001000.0,64039542000.0,39366627300.0,111300077000.0,82590609500.0,94614300000.0,85322753900.0,134170799999.99998,39328199400.0,28847528400.0,305359200000.0
2015-06-05,472474470000.0,342820200000.0,335219400000.0,229704480000.0,13478430000.0,208635600000.0,62449840000.00001,69662728800.0,68453560000.0,180685600000.0,128535600000.00002,105825554200.0,348919199999.99994,237601900000.0,193849880000.0,81837179600.0,180411900000.00003,110052134400.0,61546154400.0,126172800000.0,145705300000.0,119298000000.00002,201148200000.0,172430000000.0,127478500000.0,122049000000.00002,31346850000.0,60237450000.0,38083660000.0,3797900000.0,48150803400.0,67882125400.00001,112605200000.0,58379076000.0,84303000000.0,173226600000.0,191922000000.0,160155200000.0,150418115820.0,227052800000.0,104754510000.0,197421400000.0,181464500000.0,194313000000.00003,75502200000.0,71667750000.0,48949190650.0,124332000000.0,29691089790.0,85434505100.0,64523970000.0,39633769500.0,110937458999.99998,81928215600.00002,96170400000.0,84869397500.0,135048000000.0,39131950900.0,28885824000.0,304041600000.0
2015-06-08,469345500000.0,339773900000.0,331522800000.0,227843000000.0,13170835999.999998,204901800000.0,64243359999.99999,70019424800.0,65987880000.0,179265200000.0,127238400000.00002,106170647400.0,351278999999.99994,236083600000.0,192655880000.0,81201002000.0,181064300000.0,109613401600.0,61222414000.00001,124128000000.0,145408900000.0,119988300000.00002,198831600000.0,172688000000.0,127190800000.0,121267999999.99998,31068600000.0,58836960000.0,37721600000.0,3765300000.0,47667697400.0,67725813199.99999,111403500000.0,57993553800.0,84285600000.0,171727200000.0,190164600000.0,157439000000.0,148567472410.0,226636800000.0,103290810000.0,198299200000.0,181568750000.0,193686000000.0,75065600000.0,70638750000.0,48070953800.0,125034000000.00002,29553585570.0,84380492700.0,64321614000.0,39679828500.0,110866511999.99998,81672646300.00002,95161500000.0,84448423700.0,133252799999.99998,38509562800.00001,28584930000.0,301363200000.0
2015-06-09,467949950000.0,339179500000.0,330717600000.0,228908240000.0,13236230000.0,204901800000.0,64171920000.0,73809319800.0,66739960000.0,180042400000.00003,127746000000.0,106243298600.0,350161199999.99994,236686100000.0,192289720000.0,81368882200.0,183837000000.0,109214553600.0,61217979200.0,124041600000.0,145334800000.0,119775900000.0,198831600000.0,172860000000.0,127505899999.99998,122900999999.99998,30965250000.000004,58771440000.00001,38921450000.0,3732700000.0,47779183400.0,67306612300.0,111265600000.0,58097583600.0,83833200000.0,173502000000.0,188824800000.0,157187500000.0,148872936660.0,227385600000.0,103262250000.0,197881200000.0,181151750000.0,193857000000.0,74999000000.0,70182000000.0,48157412350.0,125970000000.0,29639446500.0,84677996200.0,64085532000.0,39946970700.0,110440830000.0,81876058600.0,95760000000.0,83547108000.0,132763200000.0,38425456300.0,28623225600.0,301600800000.0
2015-06-10,473311800000.0,346312300000.0,337086000000.0,231759640000.00003,13001296000.000002,208686400000.0,62840880000.0,74174933200.0,68001360000.0,182936800000.0,130904399999.99998,107659997000.0,352769399999.99994,238300800000.0,193507600000.0,83206728600.0,185328200000.0,110660377600.0,61834416400.0,126547200000.0,147236700000.0,120784799999.99998,201623400000.0,173419000000.0,128355300000.0,124889000000.0,31625100000.0,59811570000.0,40361270000.0,3781600000.0,48377491600.0,67711603000.0,112920400000.0,59064448800.0,84390000000.0,175062600000.0,191400000000.0,160054600000.0,151783775990.0,229881600000.0,103940550000.0,198424600000.0,182256800000.0,195567000000.0,76471600000.0,70675500000.0,49317777100.0,128372400000.00002,29985741690.0,85392004600.0,65345658000.0,40753003200.0,111639046000.0,82950492800.0,97504200000.0,83951890500.0,133681200000.0,38784310700.0,29400079200.0,304257600000.0
2015-06-11,472254120000.00006,345049200000.0,335524400000.0,232943240000.0,13139350000.0,207848200000.0,63021360000.0,77215766600.0,67587240000.0,183633600000.0,130923200000.0,108359264800.0,352272600000.0,239168400000.0,193531480000.0,83498310000.0,185025300000.0,110969484800.0,61785633600.0,127526400000.0,145507700000.0,120430800000.00002,200217600000.0,172430000000.0,128903300000.0,124178999999.99998,31660875000.000004,59295600000.00001,40032890000.0,3781600000.0,48503842400.0,67917650900.0,113708400000.0,59309224800.0,85364400000.0,175215600000.0,192478800000.0,160205500000.0,151658770620.0,228883200000.0,104886600000.0,199636800000.0,183090800000.0,196422000000.0,76871200000.0,70980000000.0,48817227600.0,128310000000.0,30023127630.0,85851010000.0,65594004000.0,40610220300.0,112695368000.0,83378180200.00002,97829100000.0,85252591600.0,134333999999.99998,38711418400.0,28948738200.0,305337600000.0
2015-06-12,467039170000.0,341557100000.0,333962800000.0,231296960000.0,12783316000.000002,207086200000.0,62840880000.0,75093425400.0,66863720000.0,182910000000.0,130340400000.0,106842671000.0,347842799999.99994,237023500000.0,192178280000.0,82853296600.0,183767100000.0,110281472000.0,61546154400.0,127699200000.00002,142938900000.0,118678500000.0,197742600000.0,171828000000.0,128423800000.0,124178999999.99998,31744350000.0,58779630000.0,39750820000.0,3765300000.0,48318032400.0,67541080600.0,112447600000.0,58807434000.0,84685800000.0,174695400000.0,191313000000.0,157539600000.0,150049678940.0,227884800000.0,103994100000.0,197505000000.0,181888450000.0,194997000000.0,76797200000.0,70376250000.0,48243870900.0,127701600000.0,29779802190.0,85052000600.0,65324196000.0,40462831500.0,112569240000.00002,82428922800.0,97658100000.0,84259525200.0,133171200000.0,38705811300.0,28647844200.0,303026400000.0
2015-06-15,466113700000.0,337879250000.0,331230000000.0,227939840000.0,12759096000.000002,205003400000.0,62761920000.0,74977499200.0,68125120000.0,182213200000.0,128911599999.99998,108050497200.0,346600799999.99994,234950900000.0,190856920000.0,82438014000.0,182019600000.0,109693171200.0,60858760399.99999,125913600000.0,141086400000.0,118430700000.0,196594200000.0,170237000000.0,126916800000.0,124036999999.99998,31362750000.000004,59426640000.0,39334030000.0,3781600000.0,48139654800.0,67001093000.0,112211200000.0,58617732600.00001,83641800000.0,174358800000.0,191713200000.0,157891700000.0,149393635720.0,226387200000.0,104136900000.0,196460000000.0,180623550000.0,194028000000.0,76479000000.0,69956250000.0,48275724050.0,126781200000.0,29605228860.0,84966999600.0,64925616000.0,40131206700.0,112167207000.0,81297115900.00002,96871500000.0,84248731000.0,133456800000.0,38750668100.0,28188297000.0,301104000000.0
2015-06-16,468611000000.0,340516900000.0,332376800000.0,229865880000.0,12916526000.0,205892400000.0,63450000000.0,75601717200.0,67587240000.0,183231600000.0,129738800000.00002,110384417000.0,350575200000.0,237047600000.0,191971320000.0,83189057000.0,184303000000.0,109912537600.0,61191370399.99999,128563200000.0,142543700000.0,118182900000.0,198079200000.0,172344000000.0,128163500000.0,124605000000.0,31776150000.0,60114600000.00001,40108670000.0,3830500000.0,47864656000.00001,67235561300.0,113117400000.0,59174598000.0,84355200000.0,175093200000.0,193244400000.0,159124050000.0,149915274670.0,226470400000.0,105100800000.0,198215600000.0,181992700000.0,194028000000.0,77374400000.0,69783000000.0,48316678100.0,127639199999.99998,29794059540.0,85298503500.0,65477496000.0,39882488100.0,112206622000.0,81620489300.00002,97589700000.0,84318893300.0,134578800000.0,38913274000.0,28374304200.0,301773600000.0
2015-06-17,467509250000.0,341557100000.0,333426000000.0,230167160000.0,13066690000.0,207746600000.00003,65277360000.0,74487042200.0,66968440000.00001,182615200000.0,129250000000.0,108740683600.0,350782200000.0,237939300000.0,192974280000.0,83454131000.0,186586400000.0,110151846400.0,61588285000.0,129340799999.99998,143037700000.0,119952900000.0,197524800000.0,173161000000.0,128848500000.0,123327000000.0,30969225000.0,60949980000.0,39687670000.0,4026100000.000001,47805196799.99999,67654762200.0,113984200000.0,59315344200.00001,84511800000.0,174940200000.0,193992600000.0,160708500000.0,150211340020.0,226886400000.0,106421700000.0,197588600000.0,182673800000.0,193686000000.0,77515000000.0,69877500000.0,48498696100.0,127654800000.0,29822891070.0,85358004200.0,65284338000.0,40186477500.0,113065869000.0,81860411500.0,96683400000.0,84005861500.0,135252000000.0,39064665700.0,28404393600.0,302335200000.0
2015-06-18,469639300000.0,347129600000.0,339269800000.0,236397200000.0,13284670000.0,210578700000.0,65645840000.0,74050089600.0,68068000000.0,184330400000.0,130660000000.0,109785044600.0,353887200000.0,241867600000.0,193642920000.0,84867859000.0,188310600000.0,111527872000.0,62308940000.0,123091200000.0,144717300000.0,122094600000.0,198495000000.0,174795000000.0,130465100000.0,123398000000.0,31557525000.0,62006489999.99999,39885540000.0,4107600000.0,48191681600.0,68329746700.0,115087400000.0,59547881400.0,86895600000.0,176562000000.0,197002800000.0,162871400000.0,151182246390.0,227718400000.0,107956800000.0,199678600000.0,183827500000.0,195909000000.0,78440000000.0,70728000000.0,49345079800.0,129651600000.0,30203403900.0,86191014000.0,65796360000.0,40273989600.0,114603054000.0,83253003400.00002,97059600000.0,86418365200.0,135904800000.00002,39333806500.0,28554840600.0,308167200000.0
2015-06-19,464938500000.0,342523000000.0,340087200000.0,233986960000.0,13243495999.999998,209575400000.0,65803760000.00001,73684476200.0,68015640000.0,182454400000.0,129137200000.0,109276486200.0,352769399999.99994,240662600000.0,193006120000.0,83772219800.0,187658200000.0,112106201600.0,62220244000.00001,119779200000.00002,143358800000.0,122979600000.0,196950600000.0,173720000000.0,129958200000.0,121907000000.00002,31680750000.0,61425000000.0,39519270000.0,4205400000.0,48299451400.0,68265800800.0,114378200000.0,59370418800.0,86808600000.0,174573000000.0,195958800000.0,161312100000.0,150049678940.0,226636800000.0,108010350000.0,198382800000.0,183667650000.0,194826000000.0,78832200000.0,70224000000.0,49609005900.0,128949600000.0,30148909140.0,85715008400.0,65364054000.0,40310836800.0,114405979000.0,82903551500.0,96153300000.0,86742191200.0,136272000000.0,39244092900.0,28535692800.0,304473600000.0
2015-06-22,468655070000.0,343488900000.0,341404800000.0,234729400000.0,13185368000.0,215239600000.0,65119440000.0,73943080800.0,68201280000.0,184812800000.0,129889200000.0,109203835000.0,352603799999.99994,241216900000.0,193133480000.0,84311203600.0,187448500000.0,112744358400.0,62171461200.0,119491200000.0,145310100000.0,124112400000.00002,198574200000.0,174064000000.0,130971999999.99998,124036999999.99998,32706300000.0,61244820000.0,40588610000.0,4270600000.0,48344045800.0,68827103700.0,114023600000.0,60331164600.0,87052200000.0,177204600000.0,197542200000.0,162267800000.0,150715121060.0,228134400000.0,108831450000.0,198675400000.0,183931750000.0,195567000000.0,79024600000.0,70733250000.0,50509995000.0,129682800000.0,30157463550.0,86182513900.0,66381966000.0,40656279300.0,114855309999.99998,83284297600.00002,97384500000.0,87551756200.0,136802400000.0,39412305900.0,28858470000.0,305704800000.0
2015-06-23,466525020000.0,341111300000.0,343674000000.0,239948000000.0,12848710000.0,223215200000.0,67097199999.99999,73720145800.0,67420640000.0,186930000000.0,130509600000.0,111465103600.0,352189799999.99994,240469800000.0,192552400000.0,84558606000.0,185910700000.0,112854041600.0,61931982000.0,120124800000.0,145804100000.0,123935400000.0,198178200000.0,173634000000.0,130971999999.99998,125457000000.00002,33211125000.0,60769800000.0,40967510000.0,4254300000.0,48143371000.00001,69047361800.0,113412900000.0,60123105000.0,86791200000.0,177143400000.0,199073400000.0,161387550000.0,151514967450.0,229216000000.0,108456600000.0,199678600000.0,188497900000.0,196650000000.0,79328000000.0,70329000000.0,49900234700.0,126921600000.0,29982890220.0,85638507500.0,66961440000.0,40739185500.0,113854169000.0,83367748800.00002,98136900000.0,87265709900.0,137353200000.0,39586126000.0,28656050400.0,305272800000.0
2015-06-24,470491320000.0,339068050000.0,340733800000.0,237171920000.00003,12722766000.0,225704400000.0,66469280000.0,73354532400.0,66625720000.0,184973600000.0,129456800000.0,108223043800.0,350575200000.0,239385300000.0,192050920000.0,84390725800.0,185258300000.0,112026432000.0,61351023200.0,118656000000.00002,143852800000.0,122519400000.0,196554600000.0,172817000000.0,130547300000.00002,124178999999.99998,33151500000.000004,60196500000.0,40811740000.0,4270600000.0,48410937400.0,68663686400.0,112329400000.0,59829373800.0,86130000000.0,176072400000.0,197959800000.0,160507300000.0,150031821030.0,226803200000.0,107742600000.0,197672200000.0,187816800000.0,195111000000.0,78602800000.0,68617499999.99999,49135759100.0,126063600000.0,29794059540.0,84482493900.0,65744238000.0,40610220300.0,112726900000.0,82168137800.0,96888600000.0,86294231900.0,136292400000.0,39294556800.0,28188297000.0,302594400000.0
2015-06-25,468243750000.0,339179500000.0,340355600000.0,236773800000.0,12819646000.0,223469200000.0,67375440000.0,75619552000.0,66273480000.0,183982000000.0,129005600000.00002,111092766200.0,347470200000.0,238879200000.0,190665880000.0,83462966800.0,184978700000.0,111916748800.0,60956325999.99999,118252800000.0,143013000000.0,123581399999.99998,194713200000.0,172086000000.0,129917100000.0,123327000000.0,33366150000.0,60286590000.0,39948690000.0,4205400000.0,48879178600.0,68059752900.00001,111896000000.0,60875791200.0,85834200000.0,174940200000.0,199143000000.0,160909700000.0,149231974640.0,224972800000.0,108670800000.0,198299200000.0,189915700000.0,193914000000.00003,77862800000.0,68523000000.00001,48958291550.0,126828000000.0,29582417100.0,84099989400.0,65250612000.0,39942364800.0,112293334999.99998,81323194400.0,96084900000.0,85684359600.0,136353600000.0,39059058600.0,28338744000.0,301212000000.0
2015-06-26,465496720000.0,336281800000.0,337366600000.0,235697800000.0,12558070000.0,223545400000.0,66950560000.0,76555879000.0,64331400000.0,184786000000.0,129250000000.0,111928255000.0,347180399999.99994,240132400000.0,191358400000.0,83507145800.0,184862200000.0,112275712000.0,61226848800.0,118051200000.0,144470300000.0,124714199999.99998,195228000000.0,172000000000.0,130026700000.0,123611000000.0,32889150000.0,59246460000.0,39190890000.0,4026100000.000001,49131880200.0,69125517900.0,111423200000.0,60582060000.0,86947800000.0,175766400000.0,200082600000.0,156030600000.0,148675559760.0,225388800000.0,109366950000.0,199051600000.0,189602950000.0,193344000000.0,81185400000.0,67903500000.0,48143761000.0,126905999999.99998,29633743560.0,84448493500.0,65357921999.99999,39988423800.0,112316983999.99998,81933431300.00002,96341400000.0,85284974200.0,137781600000.0,38470313100.0,28240269600.0,301924800000.0
2015-06-29,457343770000.0,329669100000.0,330168600000.0,231264680000.0,12182660000.0,217932000000.0,65679680000.0,74709977200.0,62836760000.0,180096000000.0,125433600000.0,110057486600.0,342874799999.99994,235408800000.00003,189503720000.0,81748821600.0,182485600000.0,110221644800.0,60175801200.0,116409600000.0,141506300000.0,118908600000.00002,191446200000.0,169420000000.0,128355300000.0,119919000000.0,32308800000.0,57330000000.0,38828830000.0,3814200000.0,48106208999.99999,67811074400.0,108507600000.0,59162359200.00001,85277400000.0,171543600000.0,196707000000.0,152861700000.0,146437681670.0,221644800000.0,107064300000.0,195498600000.0,187768150000.0,191463000000.00003,79675800000.0,65751000000.0,46887836800.0,124987200000.0,29150260980.0,82714473100.0,63665490000.0,39288327000.0,109360858999.99998,80295701500.0,93844800000.0,81820036000.0,134578800000.0,37864746300.0,27633010800.0,294861600000.0
2015-06-30,460619640000.0,328034500000.0,329424400000.0,233545800000.0,12177816000.0,217843100000.0,67243840000.0,74451372600.0,63274680000.0,181596800000.0,126242000000.00002,110793080000.0,344448000000.0,234878600000.0,188198280000.0,82597058400.0,182299200000.0,110809945600.0,59896408800.0,116063999999.99998,140617100000.0,118926300000.0,191010600000.0,168689000000.0,127875800000.0,120842000000.0,32201475000.000004,57026970000.0,39510850000.0,3912000000.0,48221411200.0,67548185699.99999,108192400000.0,59223553200.0,85399200000.0,172094400000.0,198603600000.0,152987450000.0,146159474230.0,221062400000.0,107349900000.0,194829800000.0,186454600000.0,191121000000.0,79934800000.0,65761500000.0,46878735900.0,125065200000.0,29184478620.0,82374469100.0,64015014000.0,39067243800.0,109352976000.0,80478251000.00002,94460400000.0,82856279200.0,135741600000.00002,37550748700.0,27564625800.0,293997600000.0
2015-07-01,464938500000.0,330226350000.0,331413000000.0,235321200000.0,12352200000.0,220751400000.0,67465680000.00001,75664139000.0,64498000000.0,182427600000.0,127557999999.99998,112046313200.0,341011800000.0,237312700000.0,190721600000.0,83498310000.0,185747600000.0,111747238400.0,60530585200.00001,115891200000.0,142272000000.0,121262700000.00002,190258200000.0,169850000000.0,129492400000.0,122261999999.99998,32175637500.0,57772260000.00001,39422440000.0,3944600000.0,48615328400.0,68038437600.0,107759000000.0,60006836400.0,86164800000.0,174144600000.0,200326200000.0,151805400000.0,147803341840.0,221811200000.0,111116250000.0,196460000000.0,186718700000.0,192033000000.0,80978200000.0,66045000000.0,47242771900.0,126828000000.0,29433507000.0,82399969400.0,64367604000.0,38666530500.0,110937458999.99998,81182370500.00002,95212800000.0,83649652900.0,138046800000.0,37702140400.0,27797134800.0,297043200000.0
2015-07-02,464350900000.0,329892000000.0,333877400000.0,235493360000.0,12364309999.999998,221703900000.0,70191680000.0,76814483600.0,65516640000.0,180953600000.0,128291199999.99998,110620533400.0,344199599999.99994,237240400000.0,190665880000.0,83268579200.0,186236900000.00003,111168908800.0,60486237199.99999,116236800000.0,142444900000.0,120731699999.99998,189822600000.0,169807000000.0,129684200000.0,120913000000.00002,32098125000.0,57673980000.0,39590840000.0,4123900000.0,48663638999.99999,68329746700.0,107680200000.0,59560120200.0,85973400000.0,173624400000.0,200047800000.0,153691650000.0,148342838700.0,222809600000.0,111276900000.0,197296000000.0,187552700000.0,190209000000.0,81303800000.0,66265500000.0,47297377300.0,126625200000.0,29339091660.0,82620972000.0,64140720000.0,38864584200.0,110527543000.0,81041546600.0,94682700000.0,82715954600.0,137659200000.0,37399357000.0,27739691400.0,296762400000.0
2015-07-06,462735000000.0,329817700000.0,332828200000.0,234589520000.0,12214146000.0,222377000000.0,70116480000.0,77001749000.0,63879200000.0,180444400000.0,128065600000.00002,110938382400.0,341674199999.99994,236662000000.0,192448920000.0,83515981600.0,186516500000.0,110999398400.0,60260062400.0,115632000000.0,142148500000.0,120749400000.0,187644600000.0,169506000000.0,129328000000.00002,120274000000.00002,31998750000.0,56642040000.0,39813970000.0,4026100000.000001,48455531799.99999,67960281500.00001,107246800000.0,59566239600.0,86547600000.0,172706400000.0,201318000000.0,151101200000.0,148019516540.0,218899200000.0,110866350000.0,196627200000.0,186927200000.0,189525000000.0,81281600000.0,66265500000.0,46769525100.0,126672000000.0,29301705720.0,82161966600.0,63785064000.0,38298058500.0,110771916000.00002,80885075600.00002,94186800000.0,83385195000.0,137700000000.0,37147037500.0,27879196800.0,295682400000.0
2015-07-07,461603870000.0,329149000000.0,335524400000.0,234955360000.0,11984056000.0,221538800000.0,67149840000.00001,79124090200.0,63231840000.0,179024000000.0,127407600000.0,109612498000.0,343081800000.0,238397200000.0,195792120000.0,82959326200.0,190407600000.0,112076288000.0,62308940000.0,115660799999.99998,143235300000.0,121351200000.0,188634600000.0,173075000000.0,132068000000.00002,118499000000.00002,32034525000.0,57542940000.00001,39611890000.0,3406700000.0,48663638999.99999,68692106800.00001,107798400000.0,60386239200.00001,87365400000.0,172125000000.0,203754000000.0,150397000000.0,148262008160.0,220230400000.0,111580350000.0,197505000000.0,187768150000.0,192261000000.0,82354600000.0,65940000000.0,46605708900.0,128606400000.0,29433507000.0,82875975000.0,63837186000.0,38684954100.0,112845145000.0,81067625100.00002,93195000000.0,83865536900.0,139189200000.0,37775032700.0,28333273200.0,299030400000.0
2015-07-08,450145670000.0,328703200000.0,330437000000.0,231178600000.0,11899286000.0,217551000000.0,63908720000.0,77804315000.0,60951800000.0,175352400000.00003,125452400000.0,107868869200.0,339355799999.99994,235625700000.0,193849880000.0,81722314200.0,188706700000.0,110680320000.0,62042852000.0,114537600000.00002,141654500000.0,119758200000.0,185248800000.0,171398000000.0,130985700000.0,115375000000.0,31796025000.0,56830410000.0,39367710000.0,3276299999.9999995,47641683999.99999,68095278400.0,106340600000.0,59737582800.0,85695000000.0,169065000000.0,200430600000.0,148385000000.0,146608741650.0,215404800000.0,110116650000.0,194704400000.0,182618200000.0,190665000000.00003,80859800000.0,65005500000.0,45076757700.0,127249199999.99998,28898381130.0,81167454900.0,62564796000.0,37892739300.0,111875535999.99998,79648954700.00002,90288000000.0,82203230100.0,138189600000.0,37304036300.0,28292242200.0,295704000000.0
2015-07-09,440964420000.0,330783600000.0,332242600000.0,233707200000.0,11753966000.0,218135200000.0,64653200000.0,78009415200.0,59347680000.0,177174800000.0,126054000000.0,108377427600.0,337823999999.99994,237144000000.0,193109600000.0,82208283200.0,187937800000.0,111059225600.0,61843285999.99999,115718400000.0,141728600000.0,120306900000.0,185684400000.0,171656000000.0,129588300000.0,117008000000.0,31986825000.0,57297239999.99999,40302330000.0,3227400000.0,47500468400.0,68557109900.0,106025400000.0,59817135000.0,85590600000.0,169830000000.0,201144000000.0,145517900000.0,147228129160.0,216486400000.0,110687850000.0,193366800000.0,180519300000.0,193002000000.0,80985600000.0,64953000000.0,43784429900.0,126734399999.99998,28958262000.0,81388457500.0,62794746000.0,37625597100.0,112569240000.00002,80191387500.00002,91844100000.0,81663520100.0,138495600000.0,37578784200.0,28333273200.0,298620000000.0
2015-07-10,452745800000.0,331452300000.0,339233200000.0,238613760000.0,11959836000.0,223393000000.0,64961520000.00001,78731724600.0,61803840000.0,179694000000.0,128629600000.0,110929301000.0,340390799999.99994,239867300000.0,194009080000.0,83604339600.0,188613500000.0,112774272000.0,63293465600.0,116236800000.0,143136500000.0,122537100000.0,186931800000.0,173677000000.0,130903500000.0,118570000000.0,32034525000.0,58263660000.0,40933830000.0,3194800000.0,48544720600.0,69381301500.0,107483200000.0,60447433200.0,86878200000.0,171604800000.0,202605600000.0,146725100000.0,150013963120.0,218566400000.0,112794150000.0,196460000000.0,181888450000.0,195852000000.0,81784800000.0,65866500000.0,44603510900.0,128169600000.0,29310576960.0,82416969600.0,63524454000.0,37837468500.0,113893583999.99998,80817271500.0,93297600000.0,83169311000.0,141310800000.0,38044173500.0,28546634400.0,301816800000.0
2015-07-13,461486350000.0,338362200000.0,348761400000.0,245102040000.0,12037340000.0,228854000000.0,65713520000.0,79204346800.0,61489680000.0,182481200000.0,130697600000.0,111201743000.0,341218799999.99994,241650700000.0,196030920000.0,84381890000.0,190850300000.0,114569088000.0,63887728800.0,117503999999.99998,142938900000.0,123138899999.99998,187308000000.0,174838000000.0,133191400000.0,120842000000.0,32372400000.0,58189950000.0,42558890000.0,3194800000.0,49904849800.0,69935499300.0,109492600000.0,61530567000.0,86512800000.0,173624400000.0,205407000000.0,149541900000.0,152197327590.0,220230400000.0,113740200000.0,197296000000.0,183090800000.0,198474000000.0,83183400000.0,66601500000.0,44894739700.0,128512800000.0,29699644200.0,83096977600.0,64422792000.0,38523747600.0,115580546000.0,81610057900.00002,94973400000.0,84065229600.0,142106400000.0,38296493000.0,28839322200.0,305402400000.0
2015-07-14,461310070000.0,338956600000.0,356349800000.0,250482040000.0,12044606000.0,227787200000.00003,66589600000.0,79150842400.0,62974800000.0,185027200000.00003,131787999999.99998,113517500000.0,344075399999.99994,240469800000.0,195792120000.0,84178666600.0,191153200000.0,115027763200.0,63830076400.0,117446400000.0,143729300000.0,123546000000.0,189189000000.0,177031000000.0,133068100000.0,121623000000.0,32551275000.0,58796010000.00001,42255770000.0,3341499999.9999995,50759575800.0,70184177800.0,110438200000.0,61646835600.0,87348000000.0,175185000000.0,205059000000.0,149139500000.0,151505568550.0,221811200000.0,112883400000.0,198173800000.0,184355700000.0,199956000000.0,83131600000.0,67137000000.0,45286078400.0,128980800000.00002,29788356600.0,83190478700.0,65048256000.0,38901431400.0,116471325000.0,81771744600.00002,95606100000.0,85986597200.0,142922400000.0,38346956900.0,28948738200.0,304819200000.0
